Age,Gender,Profession,Marital_status,Education,No_of_Dependents,Personal_loan,House_loan,Partner_working,Salary,Partner_salary,Total_salary
29,Female,Business,Single,Post Graduate,0.0,No,No,Yes,32429,37958.0,70387.0
30,Male,Salaried,Married,Graduate,3.0,Yes,No,Yes,58503,31303.0,89806.0
32,Female,Salaried,Single,Graduate,4.0,Yes,No,Yes,43877,76377.0,120254.0
34,Femal,Business,Married,Graduate,2.0,No,No,Yes,73419,43963.0,117382.0
28,Female,Business,Married,Post Graduate,2.0,No,No,Yes,111602,39174.0,150776.0
28,Female,Business,Married,Post Graduate,4.0,Yes,No,Yes,91409,76913.0,168322.0
53,Female,Salaried,Single,Graduate,2.0,No,Yes,Yes,102109,64634.0,166743.0
25,Female,Business,Married,Graduate,2.0,Yes,No,Yes,93877,69346.0,163223.0
35,Male,Business,Single,Post Graduate,4.0,No,Yes,Yes,94417,80362.0,174779.0
58,Female,Business,Married,Post Graduate,2.0,No,No,Yes,60214,74319.0,134533.0
26,Male,Salaried,Married,Graduate,0.0,No,No,Yes,52224,48130.0,100354.0
55,Female,Salaried,Married,Graduate,4.0,No,No,Yes,80583,47891.0,128474.0
41,Female,Business,Married,Graduate,1.0,No,No,No,77240,0.0,77240.0
50,Male,Salaried,Married,Graduate,0.0,Yes,No,Yes,62106,39847.0,101953.0
40,,,Married,Graduate,,No,No,No,73976,,
58,,,Single,Post Graduate,,No,No,Yes,33455,,
34,Male,Salaried,Single,Graduate,4.0,No,No,No,68508,0.0,68508.0
49,Female,Business,Married,Post Graduate,3.0,No,No,Yes,118015,54986.0,173001.0
42,Female,Business,Married,Graduate,1.0,No,No,Yes,82552,49685.0,132237.0
47,Male,Business,Married,Graduate,1.0,No,No,Yes,37452,86573.0,124025.0
24,Female,Business,Single,Graduate,2.0,Yes,No,Yes,97458,39506.0,136964.0
32,Female,Business,Married,Graduate,4.0,No,No,Yes,72607,92621.0,165228.0
59,Female,Salaried,Married,Post Graduate,4.0,No,No,No,74627,0.0,74627.0
54,Female,Business,Married,Graduate,4.0,No,No,No,38698,0.0,38698.0
43,Male,Salaried,Married,Graduate,4.0,No,No,Yes,100133,67435.0,167568.0
37,Male,Business,Married,Post Graduate,4.0,No,No,No,111766,0.0,111766.0
38,Femal,Salaried,Single,Graduate,3.0,No,No,Yes,75246,70963.0,146209.0
40,Female,Business,Single,Post Graduate,3.0,No,No,Yes,34307,62367.0,96674.0
52,Female,Salaried,Married,Graduate,0.0,No,No,Yes,113925,60234.0,174159.0
55,Male,Business,Married,Post Graduate,3.0,No,No,No,99358,0.0,99358.0
55,Female,Business,Single,Graduate,3.0,No,Yes,Yes,46799,81572.0,128371.0
44,Femal,Salaried,Married,Graduate,2.0,No,No,Yes,36276,66875.0,103151.0
38,Femal,Salaried,Married,Graduate,4.0,No,Yes,No,94044,0.0,94044.0
56,Male,Business,Single,Post Graduate,0.0,Yes,Yes,Yes,92855,78769.0,171624.0
30,Male,Salaried,Single,Graduate,0.0,No,No,No,83413,0.0,83413.0
34,Male,Business,Married,Post Graduate,1.0,No,No,Yes,36825,76187.0,113012.0
35,Female,Business,Married,Graduate,1.0,Yes,No,No,35723,0.0,35723.0
23,Male,Salaried,Married,Post Graduate,0.0,Yes,No,Yes,33919,63602.0,97521.0
35,Male,Salaried,Married,Graduate,4.0,No,No,No,101971,0.0,101971.0
24,Male,Business,Single,Graduate,0.0,No,No,Yes,31257,53851.0,85108.0
56,Male,Salaried,Married,Graduate,1.0,No,No,Yes,87622,39282.0,126904.0
36,Female,Business,Single,Post Graduate,4.0,Yes,No,No,73749,0.0,73749.0
22,Male,Salaried,Married,Graduate,1.0,No,Yes,Yes,114565,28098.0,142663.0
27,Male,Salaried,Married,Graduate,0.0,No,No,No,64912,0.0,64912.0
38,Male,Salaried,Single,Post Graduate,4.0,No,No,No,69670,0.0,69670.0
35,Female,Salaried,Married,Graduate,1.0,No,No,No,90470,0.0,90470.0
35,Female,Business,Single,Graduate,4.0,No,No,No,60089,0.0,60089.0
33,Female,Business,Married,Graduate,1.0,No,No,No,111135,0.0,111135.0
53,Male,Salaried,Married,Post Graduate,0.0,Yes,Yes,No,103565,0.0,103565.0
51,Female,Salaried,Married,Post Graduate,4.0,No,No,Yes,47943,88925.0,136868.0
28,Male,Business,Married,Graduate,2.0,No,No,Yes,48741,54310.0,103051.0
23,Male,Salaried,Single,Graduate,1.0,No,No,Yes,56430,54716.0,111146.0
46,Female,Business,Married,Post Graduate,0.0,No,No,Yes,30770,40868.0,71638.0
46,Male,Salaried,Married,Graduate,3.0,No,No,No,98877,0.0,98877.0
38,Femal,Salaried,Married,Post Graduate,0.0,Yes,No,Yes,106787,69746.0,176533.0
55,Female,Business,Married,Graduate,4.0,Yes,Yes,Yes,50379,52959.0,103338.0
24,Male,Business,Single,Post Graduate,1.0,No,Yes,Yes,76272,27020.0,103292.0
46,Male,Salaried,Married,Post Graduate,4.0,Yes,Yes,Yes,65176,89745.0,154921.0
54,Female,Salaried,Married,Graduate,3.0,No,No,No,119607,0.0,119607.0
39,Male,Salaried,Married,Graduate,0.0,No,No,Yes,59332,69066.0,128398.0
34,,,Married,Graduate,,No,No,No,104731,,
37,Female,Business,Married,Post Graduate,3.0,No,No,No,31984,0.0,31984.0
51,Male,Business,Married,Graduate,3.0,Yes,No,No,116058,0.0,116058.0
47,Female,Business,Single,Graduate,3.0,No,No,No,109664,0.0,109664.0
34,Male,Salaried,Single,Graduate,4.0,Yes,No,Yes,80765,56859.0,137624.0
52,Female,Salaried,Married,Post Graduate,3.0,Yes,No,Yes,80854,68704.0,149558.0
34,Female,Salaried,Married,Post Graduate,3.0,No,No,Yes,71388,68586.0,139974.0
53,Male,Business,Single,Graduate,2.0,No,No,Yes,51494,41592.0,93086.0
38,Female,Salaried,Married,Post Graduate,2.0,No,No,No,52568,0.0,52568.0
54,,,Single,Graduate,,No,No,Yes,53788,,
38,Male,Salaried,Married,Post Graduate,0.0,No,No,Yes,96524,25887.0,122411.0
40,Female,Salaried,Married,Graduate,3.0,No,No,No,111152,0.0,111152.0
53,Male,Salaried,Married,Graduate,0.0,No,No,No,42718,0.0,42718.0
39,Male,Salaried,Single,Post Graduate,3.0,No,No,No,93968,0.0,93968.0
49,Female,Salaried,Single,Graduate,1.0,No,No,Yes,100754,39681.0,140435.0
27,Female,Salaried,Married,Graduate,4.0,No,No,No,95540,0.0,95540.0
24,Male,Business,Married,Graduate,1.0,No,No,No,114054,0.0,114054.0
35,Male,Salaried,Married,Post Graduate,1.0,Yes,No,No,32369,0.0,32369.0
45,Female,Salaried,Married,Post Graduate,1.0,Yes,No,Yes,50910,32378.0,83288.0
36,Male,Business,Single,Graduate,0.0,No,No,No,61028,0.0,61028.0
32,Female,Business,Married,Post Graduate,3.0,Yes,No,Yes,50888,40554.0,91442.0
27,Male,Salaried,Single,Post Graduate,4.0,No,No,Yes,95170,73982.0,169152.0
23,Male,Salaried,Married,Graduate,2.0,Yes,No,Yes,52591,86321.0,138912.0
53,Male,Salaried,Married,Graduate,0.0,No,No,Yes,59452,62167.0,121619.0
32,Female,Salaried,Single,Graduate,1.0,Yes,Yes,No,55376,0.0,55376.0
25,Male,Business,Married,Post Graduate,1.0,Yes,No,Yes,30899,25604.0,56503.0
58,Male,Business,Married,Graduate,0.0,No,No,No,112943,0.0,112943.0
53,Male,Business,Married,Post Graduate,2.0,Yes,Yes,Yes,37361,91872.0,129233.0
44,Male,Business,Single,Post Graduate,4.0,No,No,Yes,35802,59087.0,94889.0
48,Male,Business,Single,Post Graduate,0.0,No,No,No,85729,0.0,85729.0
55,Female,Salaried,Married,Post Graduate,0.0,No,No,Yes,85982,34888.0,120870.0
26,Femal,Salaried,Married,Graduate,2.0,No,No,No,102948,0.0,102948.0
39,Female,Business,Married,Graduate,0.0,No,No,Yes,45218,40529.0,85747.0
58,,,Single,Post Graduate,,Yes,No,Yes,102642,,
46,Male,Salaried,Single,Graduate,4.0,No,No,No,58328,0.0,58328.0
22,Female,Business,Married,Graduate,0.0,No,No,No,56134,0.0,56134.0
22,Male,Business,Married,Graduate,1.0,No,No,Yes,37898,40281.0,78179.0
36,Female,Business,Married,Graduate,2.0,Yes,Yes,No,95583,0.0,95583.0
49,Female,Business,Married,Graduate,4.0,Yes,No,No,69660,0.0,69660.0
25,Female,Business,Single,Graduate,2.0,No,No,Yes,93340,78566.0,171906.0
31,Male,Business,Married,Graduate,4.0,No,No,Yes,86020,33594.0,119614.0
48,Male,Salaried,Married,Post Graduate,3.0,No,Yes,Yes,103957,48711.0,152668.0
36,Male,Business,Married,Graduate,2.0,Yes,No,No,35911,0.0,35911.0
24,,,Married,Post Graduate,,No,No,Yes,116482,,
33,Male,Salaried,Married,Post Graduate,0.0,Yes,Yes,Yes,54510,32456.0,86966.0
47,Female,Business,Married,Post Graduate,4.0,No,No,No,80986,0.0,80986.0
38,Female,Salaried,Married,Graduate,4.0,No,No,Yes,90726,61416.0,152142.0
47,Female,Salaried,Single,Graduate,0.0,Yes,No,No,69182,0.0,69182.0
50,Male,Salaried,Married,Graduate,2.0,No,No,No,53376,0.0,53376.0
31,Female,Salaried,Married,Post Graduate,2.0,No,Yes,No,30683,0.0,30683.0
34,Male,Salaried,Married,Post Graduate,3.0,No,No,No,119220,0.0,119220.0
41,Female,Business,Married,Graduate,2.0,Yes,No,Yes,36460,42343.0,78803.0
28,Male,Business,Single,Post Graduate,3.0,No,No,No,32193,0.0,32193.0
24,Male,Salaried,Married,Graduate,2.0,Yes,No,No,47893,0.0,47893.0
23,Male,Business,Single,Post Graduate,0.0,No,No,No,41136,0.0,41136.0
38,Female,Salaried,Married,Graduate,1.0,No,No,No,73838,0.0,73838.0
40,Male,Salaried,Married,Graduate,1.0,No,No,No,39282,0.0,39282.0
30,Female,Business,Single,Graduate,3.0,No,No,Yes,106874,89870.0,196744.0
41,Female,Business,Married,Post Graduate,4.0,Yes,No,No,46388,0.0,46388.0
54,Female,Business,Married,Graduate,3.0,No,No,Yes,67437,43932.0,111369.0
51,Male,Salaried,Single,Post Graduate,4.0,Yes,No,Yes,82960,61863.0,144823.0
56,Female,Salaried,Single,Graduate,2.0,Yes,Yes,Yes,70227,32624.0,102851.0
32,Male,Business,Married,Graduate,0.0,No,No,No,105714,0.0,105714.0
41,Male,Salaried,Married,Graduate,3.0,No,Yes,No,45369,0.0,45369.0
49,Male,Salaried,Married,Graduate,0.0,No,No,No,83217,0.0,83217.0
34,Male,Salaried,Single,Graduate,1.0,No,No,No,102119,0.0,102119.0
33,Female,Business,Single,Graduate,1.0,No,No,Yes,46851,30423.0,77274.0
45,Male,Business,Married,Graduate,1.0,Yes,No,Yes,78188,67012.0,145200.0
23,Female,Business,Single,Post Graduate,2.0,No,No,No,80113,0.0,80113.0
34,Male,Salaried,Married,Post Graduate,2.0,Yes,No,Yes,84738,41257.0,125995.0
46,Male,Salaried,Single,Graduate,0.0,No,No,Yes,36182,63787.0,99969.0
47,Female,Salaried,Married,Graduate,2.0,Yes,No,Yes,99557,62748.0,162305.0
30,Female,Salaried,Married,Graduate,1.0,No,No,Yes,105242,54930.0,160172.0
47,Male,Business,Married,Post Graduate,3.0,No,Yes,Yes,43460,27242.0,70702.0
56,Female,Business,Single,Post Graduate,3.0,Yes,No,Yes,85817,89687.0,175504.0
34,Male,Salaried,Single,Post Graduate,4.0,No,No,No,34755,0.0,34755.0
48,Male,Salaried,Single,Graduate,3.0,No,No,No,86499,0.0,86499.0
57,Female,Business,Single,Graduate,1.0,No,No,Yes,64557,54036.0,118593.0
56,Male,Business,Married,Graduate,0.0,No,No,No,81973,0.0,81973.0
30,Male,Salaried,Single,Graduate,3.0,No,No,Yes,37977,26097.0,64074.0
31,Male,Salaried,Married,Graduate,1.0,No,No,Yes,76260,34738.0,110998.0
54,Female,Salaried,Married,Post Graduate,0.0,No,No,Yes,35886,56999.0,92885.0
31,Female,Salaried,Married,Graduate,3.0,No,Yes,Yes,59821,59699.0,119520.0
26,Male,Salaried,Married,Graduate,4.0,No,No,No,87805,0.0,87805.0
34,Male,Salaried,Married,Graduate,3.0,Yes,No,Yes,65879,56926.0,122805.0
43,,,Married,Graduate,,Yes,Yes,Yes,98463,,
55,Male,Business,Single,Graduate,4.0,Yes,No,Yes,54444,79644.0,134088.0
35,Male,Salaried,Single,Post Graduate,0.0,No,Yes,Yes,70036,63844.0,133880.0
48,Female,Salaried,Single,Graduate,4.0,No,No,No,86091,0.0,86091.0
33,Femal,Business,Single,Post Graduate,2.0,No,No,No,59839,0.0,59839.0
25,Female,Business,Married,Graduate,3.0,Yes,No,Yes,116668,71459.0,188127.0
47,Female,Salaried,Married,Graduate,2.0,No,Yes,Yes,35369,48518.0,83887.0
42,Male,Salaried,Married,Post Graduate,4.0,No,No,Yes,56125,36115.0,92240.0
56,Female,Business,Married,Graduate,1.0,No,No,Yes,93286,89636.0,182922.0
42,Female,Business,Married,Graduate,3.0,No,No,No,112724,0.0,112724.0
27,Male,Business,Married,Post Graduate,3.0,No,No,Yes,70923,63630.0,134553.0
50,Female,Business,Married,Post Graduate,3.0,Yes,No,No,59627,0.0,59627.0
33,Female,Salaried,Married,Graduate,0.0,No,No,Yes,66606,63402.0,130008.0
43,Male,Business,Married,Post Graduate,1.0,No,No,Yes,89578,77017.0,166595.0
28,Male,Salaried,Married,Graduate,2.0,Yes,No,No,100093,0.0,100093.0
56,Female,Salaried,Single,Post Graduate,1.0,No,No,Yes,112373,27916.0,140289.0
42,Female,Salaried,Married,Graduate,1.0,No,No,Yes,90226,30978.0,121204.0
56,Male,Business,Single,Graduate,1.0,No,Yes,Yes,73379,61061.0,134440.0
29,Female,Salaried,Married,Graduate,3.0,No,No,Yes,68448,82825.0,151273.0
28,Male,Salaried,Single,Graduate,1.0,No,No,No,97395,0.0,97395.0
45,Male,Business,Married,Graduate,1.0,No,No,No,85581,0.0,85581.0
51,Male,Business,Married,Post Graduate,1.0,No,No,Yes,55519,50764.0,106283.0
56,Female,Business,Married,Graduate,1.0,No,No,No,115104,0.0,115104.0
44,Female,Salaried,Married,Graduate,3.0,No,No,No,99999,0.0,99999.0
57,Male,Business,Single,Graduate,1.0,Yes,No,Yes,63537,48562.0,112099.0
40,,,Married,Graduate,,No,No,No,115861,,
40,Female,Salaried,Married,Graduate,2.0,No,No,No,59261,0.0,59261.0
42,Female,Salaried,Single,Graduate,1.0,No,No,Yes,84800,82906.0,167706.0
53,Female,Business,Married,Graduate,4.0,No,No,Yes,55942,26497.0,82439.0
45,Female,Salaried,Married,Graduate,2.0,No,No,No,106089,0.0,106089.0
41,Female,Salaried,Married,Graduate,1.0,Yes,No,Yes,39501,63970.0,103471.0
53,Male,Business,Single,Post Graduate,3.0,No,No,No,102310,0.0,102310.0
57,Male,Salaried,Single,Post Graduate,2.0,Yes,No,No,75902,0.0,75902.0
25,Male,Salaried,Married,Graduate,0.0,Yes,No,Yes,105466,32506.0,137972.0
46,Male,Salaried,Married,Graduate,4.0,No,No,No,113172,0.0,113172.0
37,Male,Business,Married,Post Graduate,2.0,No,No,Yes,76937,71956.0,148893.0
36,Male,Salaried,Married,Graduate,0.0,No,No,Yes,102790,66096.0,168886.0
37,Femal,Salaried,Married,Graduate,4.0,Yes,No,No,76222,0.0,76222.0
57,Female,Salaried,Single,Graduate,3.0,No,No,Yes,77949,78756.0,156705.0
53,Male,Salaried,Married,Post Graduate,1.0,No,No,Yes,79351,55645.0,134996.0
35,Male,Business,Single,Graduate,1.0,Yes,Yes,Yes,59623,72571.0,132194.0
50,Female,Business,Single,Post Graduate,0.0,No,No,Yes,63827,67347.0,131174.0
44,Female,Salaried,Married,Graduate,1.0,Yes,No,No,101705,0.0,101705.0
38,Female,Business,Married,Post Graduate,2.0,No,No,Yes,51949,25750.0,77699.0
32,Male,Salaried,Married,Post Graduate,2.0,No,No,Yes,113320,38453.0,151773.0
29,Male,Business,Single,Graduate,0.0,No,No,Yes,79715,41776.0,121491.0
48,Female,Salaried,Married,Graduate,1.0,No,No,Yes,101626,81482.0,183108.0
50,Female,Salaried,Married,Post Graduate,4.0,No,Yes,Yes,74067,63263.0,137330.0
29,Female,Business,Married,Graduate,4.0,No,No,Yes,40314,28467.0,68781.0
34,Female,Salaried,Married,Graduate,1.0,Yes,No,Yes,81819,45314.0,127133.0
52,,,Married,Graduate,,No,No,Yes,85585,,
57,Male,Business,Married,Post Graduate,0.0,No,No,No,51451,0.0,51451.0
30,Male,Business,Married,Graduate,0.0,No,No,Yes,86385,90079.0,176464.0
36,Male,Business,Married,Post Graduate,0.0,No,No,Yes,32190,90431.0,122621.0
33,Male,Business,Married,Post Graduate,1.0,Yes,No,Yes,63606,26724.0,90330.0
56,Male,Business,Married,Graduate,4.0,No,No,No,58552,0.0,58552.0
46,,,Married,Graduate,,No,No,Yes,105243,,
40,Female,Salaried,Married,Post Graduate,2.0,No,No,Yes,86056,94950.0,181006.0
58,Male,Business,Married,Post Graduate,2.0,No,No,Yes,69744,41728.0,111472.0
57,Male,Business,Married,Post Graduate,0.0,Yes,No,Yes,45225,82174.0,127399.0
29,Male,Salaried,Married,Graduate,2.0,No,Yes,Yes,100455,93625.0,194080.0
59,Male,Salaried,Single,Graduate,0.0,No,No,Yes,35064,35690.0,70754.0
22,Female,Salaried,Married,Post Graduate,1.0,No,No,Yes,44084,84480.0,128564.0
29,Female,Business,Married,Post Graduate,3.0,No,No,Yes,66347,53226.0,119573.0
28,Male,Salaried,Single,Post Graduate,2.0,No,No,No,112946,0.0,112946.0
53,Male,Business,Single,Graduate,1.0,No,No,No,84148,0.0,84148.0
58,Male,Salaried,Married,Post Graduate,1.0,No,No,No,101035,0.0,101035.0
27,Male,Salaried,Married,Graduate,2.0,Yes,No,Yes,98461,82081.0,180542.0
37,,,Married,Graduate,,No,No,No,57265,,
24,Female,Salaried,Married,Graduate,3.0,Yes,No,No,118103,0.0,118103.0
52,Male,Salaried,Married,Graduate,3.0,No,No,No,104130,0.0,104130.0
46,Female,Salaried,Married,Post Graduate,3.0,No,No,Yes,83397,38975.0,122372.0
30,Male,Salaried,Married,Post Graduate,4.0,No,No,No,59610,0.0,59610.0
52,Female,Business,Married,Graduate,2.0,No,No,No,73721,0.0,73721.0
30,Femal,Salaried,Married,Graduate,2.0,Yes,No,Yes,104059,92207.0,196266.0
56,Female,Salaried,Single,Graduate,1.0,No,No,Yes,73224,61397.0,134621.0
45,Male,Salaried,Married,Post Graduate,1.0,No,Yes,Yes,65631,65542.0,131173.0
33,Male,Business,Married,Graduate,0.0,No,No,Yes,106876,45373.0,152249.0
25,Male,Business,Single,Graduate,3.0,No,No,Yes,97757,43501.0,141258.0
28,Male,Business,Single,Graduate,0.0,No,No,Yes,94835,52415.0,147250.0
51,Female,Salaried,Married,Graduate,3.0,No,No,No,64627,0.0,64627.0
49,Female,Salaried,Married,Graduate,2.0,No,No,No,107059,0.0,107059.0
23,Female,Business,Married,Graduate,4.0,No,No,No,53943,0.0,53943.0
23,Male,Salaried,Single,Graduate,3.0,No,No,Yes,33723,55473.0,89196.0
44,Female,Business,Single,Graduate,0.0,No,No,No,73096,0.0,73096.0
41,Male,Salaried,Single,Graduate,3.0,No,Yes,Yes,49338,84130.0,133468.0
34,Male,Salaried,Single,Graduate,0.0,No,No,No,67122,0.0,67122.0
57,Male,Salaried,Married,Graduate,1.0,No,No,Yes,111435,71747.0,183182.0
23,Male,Business,Married,Graduate,2.0,No,No,Yes,46687,70477.0,117164.0
25,Female,Salaried,Married,Graduate,3.0,No,No,Yes,47693,44535.0,92228.0
25,Female,Business,Married,Graduate,4.0,Yes,Yes,Yes,56906,52937.0,109843.0
53,Female,Business,Married,Graduate,2.0,No,No,Yes,100997,32287.0,133284.0
51,Female,Salaried,Single,Graduate,3.0,No,No,Yes,80214,91290.0,171504.0
44,Female,Salaried,Married,Graduate,4.0,No,No,No,42790,0.0,42790.0
30,Female,Business,Single,Graduate,1.0,No,No,No,98812,0.0,98812.0
23,,,Married,Graduate,,Yes,Yes,No,86532,,
32,Male,Salaried,Married,Post Graduate,3.0,No,No,Yes,99737,77435.0,177172.0
42,Female,Salaried,Married,Graduate,0.0,No,No,Yes,36042,72102.0,108144.0
30,Male,Business,Single,Graduate,4.0,No,No,Yes,86176,54042.0,140218.0
54,Male,Salaried,Married,Post Graduate,3.0,Yes,No,No,90191,0.0,90191.0
45,Female,Business,Married,Graduate,0.0,No,No,Yes,41379,78366.0,119745.0
58,Female,Business,Single,Graduate,4.0,No,No,No,62635,0.0,62635.0
48,Female,Salaried,Married,Post Graduate,2.0,No,No,Yes,39465,30056.0,69521.0
32,,,Married,Graduate,,No,No,No,81277,,
47,Female,Business,Married,Graduate,4.0,No,No,Yes,115398,31590.0,146988.0
54,,,Single,Graduate,,No,No,Yes,45013,,
36,Male,Business,Single,Graduate,0.0,No,No,No,109298,0.0,109298.0
34,Male,Salaried,Single,Graduate,1.0,No,No,No,76527,0.0,76527.0
27,Female,Salaried,Single,Graduate,3.0,No,No,Yes,56624,58835.0,115459.0
42,Male,Salaried,Married,Graduate,1.0,Yes,No,No,71772,0.0,71772.0
52,Male,Salaried,Married,Graduate,3.0,No,No,Yes,51298,71639.0,122937.0
42,Male,Salaried,Single,Post Graduate,0.0,No,No,Yes,76024,52004.0,128028.0
39,Female,Salaried,Married,Post Graduate,4.0,No,No,No,75264,0.0,75264.0
33,Male,Business,Married,Graduate,4.0,No,No,Yes,50276,92195.0,142471.0
35,Male,Business,Married,Graduate,3.0,No,No,Yes,62752,91401.0,154153.0
23,Female,Business,Married,Graduate,3.0,No,No,Yes,56457,34016.0,90473.0
39,Male,Salaried,Single,Graduate,1.0,No,No,No,38981,0.0,38981.0
22,Male,Salaried,Married,Graduate,0.0,Yes,No,Yes,45289,77257.0,122546.0
57,Female,Salaried,Married,Graduate,1.0,No,No,Yes,56872,47841.0,104713.0
53,Female,Salaried,Married,Post Graduate,2.0,No,No,Yes,80110,35683.0,115793.0
40,Male,Business,Married,Graduate,4.0,Yes,No,Yes,97059,74731.0,171790.0
32,Female,Salaried,Single,Graduate,2.0,No,No,No,64442,0.0,64442.0
28,Female,Business,Single,Graduate,1.0,No,No,No,77356,0.0,77356.0
54,Male,Salaried,Married,Post Graduate,1.0,No,No,No,56675,0.0,56675.0
54,Male,Business,Single,Graduate,3.0,No,No,Yes,42086,40791.0,82877.0
32,Male,Salaried,Married,Post Graduate,4.0,No,No,Yes,112807,69423.0,182230.0
25,Female,Business,Married,Graduate,3.0,Yes,No,Yes,109821,47427.0,157248.0
53,Male,Business,Single,Graduate,2.0,No,No,No,107668,0.0,107668.0
56,,,Married,Graduate,,No,No,No,83194,,
59,Male,Business,Married,Post Graduate,4.0,No,Yes,No,37023,0.0,37023.0
48,Female,Business,Single,Post Graduate,4.0,No,No,Yes,76536,33769.0,110305.0
44,Male,Salaried,Married,Graduate,3.0,No,No,Yes,72805,47150.0,119955.0
24,Female,Salaried,Single,Graduate,4.0,Yes,No,No,87181,0.0,87181.0
47,Male,Salaried,Married,Post Graduate,2.0,Yes,No,Yes,48406,73464.0,121870.0
58,Male,Salaried,Married,Post Graduate,4.0,Yes,No,No,31444,0.0,31444.0
30,Male,Business,Single,Graduate,4.0,No,No,Yes,59206,32280.0,91486.0
26,Male,Business,Married,Graduate,4.0,No,No,Yes,66012,51706.0,117718.0
50,Male,Business,Married,Graduate,2.0,No,Yes,Yes,86361,88727.0,175088.0
44,Male,Salaried,Married,Graduate,4.0,No,No,No,100394,0.0,100394.0
23,Male,Salaried,Married,Graduate,1.0,No,No,Yes,116940,87771.0,204711.0
23,Female,Salaried,Married,Graduate,1.0,No,No,No,76688,0.0,76688.0
55,,,Single,Post Graduate,,Yes,No,Yes,49305,,
44,Male,Salaried,Married,Graduate,2.0,No,Yes,Yes,71751,33049.0,104800.0
26,Female,Salaried,Married,Post Graduate,4.0,No,No,Yes,116361,74399.0,190760.0
28,Female,Business,Married,Graduate,1.0,No,No,Yes,84662,48539.0,133201.0
34,Male,Salaried,Married,Graduate,1.0,No,No,No,54137,0.0,54137.0
36,Male,Salaried,Married,Graduate,1.0,No,No,Yes,34708,33153.0,67861.0
27,Female,Business,Married,Graduate,0.0,Yes,No,Yes,78366,54715.0,133081.0
47,Female,Salaried,Married,Graduate,3.0,No,No,No,112673,0.0,112673.0
29,Male,Salaried,Married,Graduate,0.0,No,No,Yes,62480,48011.0,110491.0
42,,,Married,Post Graduate,,No,No,Yes,68540,,
23,Male,Salaried,Married,Graduate,0.0,Yes,No,No,67448,0.0,67448.0
52,Female,Salaried,Married,Graduate,4.0,No,No,Yes,37645,92371.0,130016.0
38,Male,Salaried,Married,Graduate,1.0,No,Yes,Yes,91569,70322.0,161891.0
30,,,Married,Post Graduate,,No,No,Yes,48515,,
34,Male,Salaried,Married,Graduate,2.0,No,No,No,38706,0.0,38706.0
31,Femal,Salaried,Married,Post Graduate,3.0,No,No,No,52258,0.0,52258.0
38,Female,Salaried,Married,Graduate,1.0,Yes,No,Yes,66350,61311.0,127661.0
57,Female,Business,Married,Post Graduate,3.0,Yes,No,No,58505,0.0,58505.0
24,Male,Business,Married,Graduate,2.0,No,No,Yes,42598,72878.0,115476.0
38,Female,Business,Single,Graduate,4.0,No,No,Yes,49612,71077.0,120689.0
56,Male,Business,Married,Graduate,1.0,No,No,No,95464,0.0,95464.0
24,Female,Business,Married,Post Graduate,0.0,No,No,No,113487,0.0,113487.0
46,Female,Business,Married,Graduate,2.0,No,No,Yes,82746,73615.0,156361.0
53,Female,Business,Married,Post Graduate,4.0,No,No,No,54761,0.0,54761.0
